seen	see	VBN	O
gaining	gain	VBG	O
more	more	JJR	O
than	than	IN	O
$	$	$	O
1	0	CD	O
billion	#crd#	CD	O
.	.	.	O

USDA	usda	NNP	U-ORG
pegged	peg	VBD	O
U.S.	u.s.	NNP	U-LOC
wheat	wheat	NN	O
exports	export	NNS	O
at	at	IN	O
25.0	0	CD	O
million	#crd#	CD	O
tonnes	tonne	NNS	O
in	in	IN	O
fiscal	fiscal	JJ	O
1997	0	CD	O
versus	versus	IN	O
32.0	0	CD	O
million	#crd#	CD	O
tonnes	tonne	NNS	O
the	the	DT	O
prior	prior	JJ	O
year	year	NN	O
...	..	.	O

The	the	DT	O
European	european	NNP	B-ORG
Union	union	NNP	L-ORG
agreed	agree	VBD	O
on	on	IN	O
Thursday	thursday	NNP	O
to	to	TO	O
increase	increase	VB	O
by	by	IN	O
300,000	0	CD	O
tonnes	tonne	NNS	O
the	the	DT	O
quota	quota	NN	O
of	of	IN	O
German	german	JJ	U-MISC
intervention	intervention	NN	O
barley	barley	NN	O
available	available	JJ	O
for	for	IN	O
export	export	NN	O
,	,	,	O
France	france	NNP	U-LOC
ONIC	onic	NNP	U-ORG
said	say	VBD	O
.	.	.	O

The	the	DT	O
EU	eu	NNP	U-ORG
's	's	POS	O
grain	grain	NN	O
panel	panel	NN	O
will	will	MD	O
add	add	VB	O
two	#crd#	CD	O
tranches	tranche	NNS	O
of	of	IN	O
150,000	0	CD	O
tonnes	tonne	NNS	O
each	each	DT	O
to	to	IN	O
the	the	DT	O
existing	exist	VBG	O
allocation	allocation	NN	O
,	,	,	O
it	it	PRP	O
said	say	VBD	O
.	.	.	O

--	--	:	O
Chicago	chicago	NNP	U-LOC
newsdesk	newsdesk	NN	O
312-408-8720--	0--	.	O

-DOCSTART-	-docstart-	XX	O

USDA	usda	NNP	U-ORG
gross	gross	JJ	O
cutout	cutout	NN	O
hide	hide	NN	O
and	and	CC	O
offal	offal	JJ	O
value	value	NN	O
.	.	.	O

DES	des	NNP	B-LOC
MOINES	moines	NNP	L-LOC
1996-08-29	0	CD	O

The	the	DT	O
hide	hide	NN	O
and	and	CC	O
offal	offal	JJ	O
value	value	NN	O
from	from	IN	O
a	a	DT	O
typical	typical	JJ	O
slaughter	slaughter	NN	O
steer	steer	NN	O
for	for	IN	O
Thursday	thursday	NNP	O
was	be	VBD	O
estimated	estimate	VBN	O
at	at	IN	O
$	$	$	O
9.76	0	CD	O
per	per	IN	O
cwt	cwt	JJ	O
live	live	NN	O
,	,	,	O
up	up	RB	O
$	$	$	O
0.03	0	CD	O
when	when	WRB	O
compared	compare	VBN	O
with	with	IN	O
Wednesday	wednesday	NNP	O
's	's	POS	O
value	value	NN	O
.	.	.	O

-	-	HYPH	O
USDA	usda	NNP	U-ORG

-DOCSTART-	-docstart-	XX	O

Help-wanted	help-wanted	JJ	O
ad	ad	NN	O
index	index	NN	O
fell	fall	VBD	O
in	in	IN	O
July	july	NNP	O
.	.	.	O

NEW	new	JJ	B-LOC
YORK	york	NN	L-LOC
1996-08-29	0	CD	O

The	the	DT	O
help-wanted	help-wanted	JJ	O
advertising	advertising	NN	O
index	index	NN	O
fell	fall	VBD	O
in	in	IN	O
July	july	NNP	O
,	,	,	O
the	the	DT	O
Conference	conference	NNP	B-ORG
Board	board	NNP	L-ORG
said	say	VBD	O
Thursday	thursday	NNP	O
,	,	,	O
reflecting	reflect	VBG	O
the	the	DT	O
uneven	uneven	JJ	O
nature	nature	NN	O
of	of	IN	O
the	the	DT	O
nation	nation	NN	O
's	's	POS	O
labour	labour	JJ	O
markets	market	NNS	O
.	.	.	O

The	the	DT	O
monthly	monthly	JJ	O
index	index	NN	O
fell	fall	VBD	O
to	to	IN	O
83.0	0	CD	O
in	in	IN	O
July	july	NNP	O
against	against	IN	O
a	a	DT	O
reading	reading	NN	O
of	of	IN	O
85.0	0	CD	O
in	in	IN	O
June	june	NNP	O
,	,	,	O
the	the	DT	O
private	private	JJ	O
business	business	NN	O
research	research	NN	O
group	group	NN	O
said	say	VBD	O
.	.	.	O

In	in	IN	O
July	july	NNP	O
,	,	,	O
the	the	DT	O
volume	volume	NN	O
of	of	IN	O
help-wanted	help-wanted	JJ	O
advertising	advertising	NN	O
fell	fall	VBD	O
in	in	IN	O
five	#crd#	CD	O
of	of	IN	O
the	the	DT	O
nine	#crd#	CD	O
U.S.	u.s.	NNP	U-LOC
regions	region	NNS	O
.	.	.	O

"	"	``	O
The	the	DT	O
labour	labour	JJ	O
market	market	NN	O
has	have	VBZ	O
been	be	VBN	O
expanding	expand	VBG	O
throughout	throughout	IN	O
1996	0	CD	O
,	,	,	O
but	but	CC	O
in	in	IN	O
a	a	DT	O
very	very	RB	O
uneven	uneven	JJ	O
pattern	pattern	NN	O
,	,	,	O
"	"	''	O
Conference	conference	NNP	B-ORG
Board	board	NNP	L-ORG
economist	economist	NN	O
Ken	ken	NNP	B-PER
Goldstein	goldstein	NNP	L-PER
said	say	VBD	O
.	.	.	O
"	"	''	O

Recent	recent	JJ	O
want-ad	want-ad	JJ	O
figures	figure	NNS	O
indicate	indicate	VBP	O
that	that	IN	O
conservative	conservative	JJ	O
hiring	hiring	NN	O
plans	plan	NNS	O
are	be	VBP	O
keeping	keep	VBG	O
job	job	NN	O
growth	growth	NN	O
below	below	IN	O
the	the	DT	O
rate	rate	NN	O
of	of	IN	O
overall	overall	JJ	O
economic	economic	JJ	O
activity	activity	NN	O
.	.	.	O
"	"	''	O

With	with	IN	O
2.5	0	CD	O
percent	percent	NN	O
gross	gross	JJ	O
domestic	domestic	JJ	O
product	product	NN	O
growth	growth	NN	O
expected	expect	VBN	O
for	for	IN	O
1996	0	CD	O
,	,	,	O
new	new	JJ	O
job	job	NN	O
growth	growth	NN	O
should	should	MD	O
slowly	slowly	RB	O
lower	lower	VB	O
the	the	DT	O
unemployment	unemployment	NN	O
rate	rate	NN	O
over	over	IN	O
the	the	DT	O
rest	rest	NN	O
of	of	IN	O
the	the	DT	O
year	year	NN	O
.	.	.	O

"	"	``	O
With	with	IN	O
the	the	DT	O
unemployment	unemployment	NN	O
rate	rate	NN	O
staying	stay	VBG	O
close	close	RB	O
to	to	IN	O
about	about	RB	O
5.5	0	CD	O
percent	percent	NN	O
over	over	IN	O
the	the	DT	O
last	last	JJ	O
two	#crd#	CD	O
years	year	NNS	O
,	,	,	O
there	there	EX	O
is	be	VBZ	O
a	a	DT	O
good	good	JJ	O
chance	chance	NN	O
the	the	DT	O
rate	rate	NN	O
will	will	MD	O
slowly	slowly	RB	O
drop	drop	VB	O
to	to	IN	O
about	about	RB	O
5.0	0	CD	O
percent	percent	NN	O
by	by	IN	O
the	the	DT	O
end	end	NN	O
of	of	IN	O
the	the	DT	O
year	year	NN	O
,	,	,	O
"	"	''	O
Goldstein	goldstein	NNP	U-PER
said	say	VBD	O
.	.	.	O

The	the	DT	O
July	july	NNP	O
index	index	NN	O
matched	match	VBD	O
the	the	DT	O
reading	reading	NN	O
for	for	IN	O
July	july	NNP	O
,	,	,	O
1995	0	CD	O
.	.	.	O

The	the	DT	O
greatest	great	JJS	O
declines	decline	NNS	O
in	in	IN	O
the	the	DT	O
volume	volume	NN	O
of	of	IN	O
help-wanted	help-wanted	JJ	O
advertising	advertising	NN	O
were	be	VBD	O
in	in	IN	O
the	the	DT	O
New	new	NNP	B-LOC
England	england	NNP	L-LOC
,	,	,	O
Mountain	mountain	NNP	U-LOC
and	and	CC	O
West	west	NNP	B-LOC
South	south	NNP	I-LOC
Central	central	JJ	L-LOC
regions	region	NNS	O
.	.	.	O

The	the	DT	O
greatest	great	JJS	O
increase	increase	NN	O
was	be	VBD	O
in	in	IN	O
the	the	DT	O
East	east	NNP	B-LOC
North	north	NNP	I-LOC
Central	central	NNP	L-LOC
region	region	NN	O
.	.	.	O

-DOCSTART-	-docstart-	XX	O

Police	police	NNS	O
seek	seek	VBP	O
suspects	suspect	NNS	O
in	in	IN	O
Atlantic	atlantic	NNP	B-LOC
City	city	NNP	L-LOC
jewel	jewel	NN	O
heist	heist	NN	O
.	.	.	O

ATLANTIC	atlantic	NNP	B-LOC
CITY	city	NNP	L-LOC
,	,	,	O
N.J.	n.j.	NNP	U-LOC
1996-08-29	0	CD	O

Atlantic	atlantic	NNP	B-LOC
City	city	NNP	L-LOC
police	police	NNS	O
said	say	VBD	O
Thursday	thursday	NNP	O
they	they	PRP	O
were	be	VBD	O
seeking	seek	VBG	O
two	#crd#	CD	O
men	man	NNS	O
and	and	CC	O
two	#crd#	CD	O
women	woman	NNS	O
in	in	IN	O
connection	connection	NN	O
with	with	IN	O
a	a	DT	O
$	$	$	O
690,000	0	CD	O
theft	theft	NN	O
of	of	IN	O
jewelry	jewelry	NN	O
and	and	CC	O
cash	cash	NN	O
from	from	IN	O
a	a	DT	O
guest	guest	NN	O
of	of	IN	O
the	the	DT	O
Showboat	showboat	NNP	O
Hotel	hotel	NNP	O
and	and	CC	O
Casino	casino	NNP	O
.	.	.	O

Capt	capt	NNP	O
.	.	.	O

Richard	richard	NNP	B-PER
Andrews	andrews	NNP	L-PER
said	say	VBD	O
police	police	NNS	O
were	be	VBD	O
seeking	seek	VBG	O
a	a	DT	O
man	man	NN	O
shown	show	VBN	O
on	on	IN	O
a	a	DT	O
hotel	hotel	NN	O
videotape	videotape	NN	O
carrying	carry	VBG	O
a	a	DT	O
suitcase	suitcase	NN	O
resembling	resemble	VBG	O
the	the	DT	O
victim	victim	NN	O
's	's	POS	O
.	.	.	O
"	"	''	O

We	we	PRP	O
want	want	VBP	O
to	to	TO	O
talk	talk	VB	O
to	to	IN	O
him	him	PRP	O
,	,	,	O
"	"	''	O
Andrews	andrews	NNP	U-PER
said	say	VBD	O
of	of	IN	O
the	the	DT	O
man	man	NN	O
.	.	.	O

A	a	DT	O
second	#ord#	JJ	O
man	man	NN	O
and	and	CC	O
two	#crd#	CD	O
women	woman	NNS	O
also	also	RB	O
were	be	VBD	O
being	be	VBG	O
sought	seek	VBN	O
.	.	.	O

The	the	DT	O
thefts	theft	NNS	O
occurred	occur	VBD	O
Sunday	sunday	NNP	O
when	when	WRB	O
the	the	DT	O
victim	victim	NN	O
,	,	,	O
New	new	NNP	B-LOC
York	york	NNP	L-LOC
jewelry	jewelry	NN	O
wholesaler	wholesaler	NN	O
Jerry	jerry	NNP	B-PER
Schein	schein	NNP	L-PER
,	,	,	O
left	leave	VBD	O
three	#crd#	CD	O
suitcases	suitcase	NNS	O
in	in	IN	O
a	a	DT	O
closet	closet	NN	O
at	at	IN	O
Somerset	somerset	NNP	B-ORG
Jewellers	jeweller	NNPS	L-ORG
in	in	IN	O
the	the	DT	O
hotel	hotel	NN	O
while	while	IN	O
he	he	PRP	O
checked	check	VBD	O
out	out	RP	O
.	.	.	O

While	while	IN	O
he	he	PRP	O
was	be	VBD	O
gone	go	VBN	O
,	,	,	O
two	#crd#	CD	O
women	woman	NNS	O
in	in	IN	O
their	their	PRP$	O
mid-twenties	mid-twenties	NNS	O
and	and	CC	O
an	an	DT	O
older	old	JJR	O
man	man	NN	O
entered	enter	VBD	O
the	the	DT	O
jewelry	jewelry	NN	O
store	store	NN	O
and	and	CC	O
tried	try	VBD	O
to	to	TO	O
distract	distract	VB	O
store	store	NN	O
owner	owner	NN	O
Charles	charles	NNP	B-PER
McGilley	mcgilley	NNP	L-PER
.	.	.	O

When	when	WRB	O
Schein	schein	NNP	U-PER
returned	return	VBD	O
two	#crd#	CD	O
of	of	IN	O
the	the	DT	O
suitcases	suitcase	NNS	O
were	be	VBD	O
missing	miss	VBG	O
.	.	.	O

They	they	PRP	O
contained	contain	VBD	O
$	$	$	O
650,000	0	CD	O
in	in	IN	O
jewelry	jewelry	NN	O
and	and	CC	O
$	$	$	O
40,000	0	CD	O
in	in	IN	O
cash	cash	NN	O
,	,	,	O
Andrews	andrews	NNP	U-PER
said	say	VBD	O
.	.	.	O

He	he	PRP	O
said	say	VBD	O
the	the	DT	O
man	man	NN	O
on	on	IN	O
the	the	DT	O
videotape	videotape	NN	O
did	do	VBD	O
not	not	RB	O
match	match	VB	O
the	the	DT	O
description	description	NN	O
given	give	VBN	O
by	by	IN	O
the	the	DT	O
jewelry	jewelry	NN	O
store	store	NN	O
owner	owner	NN	O
.	.	.	O

-DOCSTART-	-docstart-	XX	O

O.J.	o.j.	NNP	B-PER
Simpson	simpson	NNP	L-PER
hints	hint	VBZ	O
at	at	IN	O
more	more	JJR	O
supporting	support	VBG	O
evidence	evidence	NN	O
.	.	.	O

Jackie	jackie	NNP	B-PER
Frank	frank	NNP	L-PER

WASHINGTON	washington	NNP	U-LOC
1996-08-29	0	CD	O

O.J.	o.j.	NNP	B-PER
Simpson	simpson	NNP	L-PER
said	say	VBD	O
on	on	IN	O
Thursday	thursday	NNP	O
he	he	PRP	O
was	be	VBD	O
financially	financially	RB	O
broken	break	VBN	O
by	by	IN	O
his	his	PRP$	O
defence	defence	NN	O
against	against	IN	O
murder	murder	NN	O
charges	charge	NNS	O
but	but	CC	O
he	he	PRP	O
was	be	VBD	O
hopeful	hopeful	JJ	O
new	new	JJ	O
evidence	evidence	NN	O
to	to	TO	O
support	support	VB	O
him	him	PRP	O
would	would	MD	O
be	be	VB	O
available	available	JJ	O
for	for	IN	O
a	a	DT	O
civil	civil	JJ	O
trial	trial	NN	O
next	next	JJ	O
month	month	NN	O
.	.	.	O

The	the	DT	O
former	former	JJ	O
football	football	NN	O
star	star	NN	O
was	be	VBD	O
found	find	VBN	O
not	not	RB	O
guilty	guilty	JJ	O
by	by	IN	O
a	a	DT	O
criminal	criminal	JJ	O
trial	trial	NN	O
jury	jury	NN	O
last	last	JJ	O
October	october	NNP	O
of	of	IN	O
the	the	DT	O
murders	murder	NNS	O
of	of	IN	O
his	his	PRP$	O
former	former	JJ	O
wife	wife	NN	O
,	,	,	O
Nicole	nicole	NNP	B-PER
Brown	brown	NNP	I-PER
Simpson	simpson	NNP	L-PER
,	,	,	O
and	and	CC	O
her	her	PRP$	O
friend	friend	NN	O
,	,	,	O
Ronald	ronald	NNP	B-PER
Goldman	goldman	NNP	L-PER
,	,	,	O
in	in	IN	O
June	june	NNP	O
1994	0	CD	O
.	.	.	O

He	he	PRP	O
now	now	RB	O
faces	face	VBZ	O
a	a	DT	O
civil	civil	JJ	O
suit	suit	NN	O
brought	bring	VBN	O
by	by	IN	O
families	family	NNS	O
of	of	IN	O
the	the	DT	O
victims	victim	NNS	O
who	who	WP	O
hold	hold	VBP	O
him	him	PRP	O
responsible	responsible	JJ	O
for	for	IN	O
the	the	DT	O
deaths	death	NNS	O
.	.	.	O

He	he	PRP	O
told	tell	VBD	O
reporters	reporter	NNS	O
a	a	DT	O
court	court	NN	O
order	order	NN	O
not	not	RB	O
to	to	TO	O
talk	talk	VB	O
about	about	IN	O
his	his	PRP$	O
case	case	NN	O
kept	keep	VBD	O
him	him	PRP	O
from	from	IN	O
detailing	detail	VBG	O
how	how	WRB	O
he	he	PRP	O
has	have	VBZ	O
fulfilled	fulfil	VBN	O
his	his	PRP$	O
pledge	pledge	NN	O
to	to	TO	O
find	find	VB	O
the	the	DT	O
killers	killer	NNS	O
.	.	.	O

But	but	CC	O
he	he	PRP	O
added	add	VBD	O
without	without	IN	O
elaborating	elaborate	VBG	O
,	,	,	O
"	"	''	O
hopefully	hopefully	RB	O
we	we	PRP	O
will	will	MD	O
see	see	VB	O
some	some	DT	O
things	thing	NNS	O
come	come	VBP	O
out	out	RP	O
in	in	IN	O
this	this	DT	O
next	next	JJ	O
trial	trial	NN	O
.	.	.	O
"	"	''	O

The	the	DT	O
judge	judge	NN	O
in	in	IN	O
the	the	DT	O
civil	civil	JJ	O
trial	trial	NN	O
has	have	VBZ	O
imposed	impose	VBN	O
a	a	DT	O
sweeping	sweeping	JJ	O
gag	gag	NN	O
order	order	NN	O
that	that	WDT	O
prohibits	prohibit	VBZ	O
lawyers	lawyer	NNS	O
,	,	,	O
witnesses	witness	NNS	O
and	and	CC	O
parties	party	NNS	O
to	to	IN	O
the	the	DT	O
case	case	NN	O
from	from	IN	O
discussing	discuss	VBG	O
it	it	PRP	O
with	with	IN	O
the	the	DT	O
media	medium	NNS	O
or	or	CC	O
elsewhere	elsewhere	RB	O
in	in	IN	O
public	public	NN	O
.	.	.	O

"	"	``	O
I	I	PRP	O
would	would	MD	O
love	love	VB	O
to	to	TO	O
speak	speak	VB	O
about	about	IN	O
everything	everything	NN	O
,	,	,	O
"	"	''	O
said	say	VBD	O
Simpson	simpson	NNP	U-PER
,	,	,	O
who	who	WP	O
vowed	vow	VBD	O
after	after	IN	O
his	his	PRP$	O
acquittal	acquittal	NN	O
to	to	TO	O
find	find	VB	O
the	the	DT	O
killers	killer	NNS	O
and	and	CC	O
offered	offer	VBD	O
a	a	DT	O
substantial	substantial	JJ	O
reward	reward	NN	O
.	.	.	O

His	his	PRP$	O
lawyers	lawyer	NNS	O
have	have	VBP	O
said	say	VBN	O
his	his	PRP$	O
defence	defence	NN	O
in	in	IN	O
the	the	DT	O
civil	civil	JJ	O
trial	trial	NN	O
that	that	WDT	O
starts	start	VBZ	O
Sept	sept	NNP	O
.	.	.	O

17	0	CD	O
will	will	MD	O
be	be	VB	O
that	that	IN	O
he	he	PRP	O
did	do	VBD	O
not	not	RB	O
kill	kill	VB	O
the	the	DT	O
victims	victim	NNS	O
.	.	.	O

Simpson	simpson	NNP	U-PER
said	say	VBD	O
at	at	IN	O
the	the	DT	O
hotel	hotel	NN	O
news	news	NN	O
conference	conference	NN	O
his	his	PRP$	O
plans	plan	NNS	O
include	include	VBP	O
eventually	eventually	RB	O
writing	write	VBG	O
another	another	DT	O
book	book	NN	O
.	.	.	O

He	he	PRP	O
added	add	VBD	O
that	that	IN	O
he	he	PRP	O
has	have	VBZ	O
had	have	VBN	O
job	job	NN	O
offers	offer	NNS	O
but	but	CC	O
more	more	JJR	O
have	have	VBP	O
come	come	VBN	O
from	from	IN	O
abroad	abroad	RB	O
than	than	IN	O
at	at	IN	O
home	home	NN	O
.	.	.	O

"	"	``	O
I	I	PRP	O
'm	be	VBP	O
broke	broke	JJ	O
.	.	.	O

I	I	PRP	O
am	be	VBP	O
not	not	RB	O
crying	cry	VBG	O
the	the	DT	O
blues	blues	NNS	O
.	.	.	O

I	I	PRP	O
can	can	MD	O
get	get	VB	O
along	along	RB	O
just	just	RB	O
fine	fine	JJ	O
,	,	,	O
"	"	''	O
he	he	PRP	O
said	say	VBD	O
.	.	.	O
"	"	''	O

Whatever	whatever	WDT	O
you	you	PRP	O
want	want	VBP	O
to	to	TO	O
send	send	VB	O
me	me	PRP	O
,	,	,	O
I	I	PRP	O
need	need	VBP	O
.	.	.	O
"	"	''	O

He	he	PRP	O
again	again	RB	O
accused	accuse	VBD	O
the	the	DT	O
news	news	NN	O
media	medium	NNS	O
of	of	IN	O
erroneous	erroneous	JJ	O
reporting	reporting	NN	O
on	on	IN	O
his	his	PRP$	O
case	case	NN	O
but	but	CC	O
did	do	VBD	O
not	not	RB	O
signal	signal	VB	O
any	any	DT	O
plans	plan	NNS	O
for	for	IN	O
lawsuits	lawsuit	NNS	O
as	as	IN	O
he	he	PRP	O
did	do	VBD	O
on	on	IN	O
Wednesday	wednesday	NNP	O
in	in	IN	O
an	an	DT	O
address	address	NN	O
at	at	IN	O
a	a	DT	O
jam-packed	jam-packed	JJ	O
Washington	washington	NNP	U-LOC
church	church	NN	O
.	.	.	O

Contrary	contrary	JJ	O
to	to	IN	O
news	news	NN	O
reports	report	NNS	O
,	,	,	O
Simpson	simpson	NNP	U-PER
said	say	VBD	O
,	,	,	O
he	he	PRP	O
has	have	VBZ	O
received	receive	VBN	O
support	support	NN	O
from	from	IN	O
both	both	DT	O
blacks	black	NNS	O
and	and	CC	O
whites	white	NNS	O
.	.	.	O

He	he	PRP	O
again	again	RB	O
dismissed	dismiss	VBD	O
charges	charge	NNS	O
that	that	IN	O
he	he	PRP	O
had	have	VBD	O
distanced	distance	VBN	O
himself	himself	PRP	O
from	from	IN	O
the	the	DT	O
black	black	JJ	O
community	community	NN	O
during	during	IN	O
his	his	PRP$	O
successful	successful	JJ	O
football	football	NN	O
and	and	CC	O
commercial	commercial	JJ	O
career	career	NN	O
,	,	,	O
only	only	RB	O
to	to	TO	O
seek	seek	VB	O
their	their	PRP$	O
support	support	NN	O
after	after	IN	O
he	he	PRP	O
faced	face	VBD	O
murder	murder	NN	O
charges	charge	NNS	O
.	.	.	O

A	a	DT	O
crowd	crowd	NN	O
of	of	IN	O
2,000	0	CD	O
paid	pay	VBD	O
$	$	$	O
10	0	CD	O
a	a	DT	O
head	head	NN	O
to	to	TO	O
hear	hear	VB	O
the	the	DT	O
former	former	JJ	O
star	star	NN	O
running	run	VBG	O
back	back	RB	O
for	for	IN	O
the	the	DT	O
Buffalo	buffalo	NNP	B-ORG
Bills	bill	NNPS	L-ORG
professional	professional	JJ	O
football	football	NN	O
club	club	NN	O
and	and	CC	O
a	a	DT	O
Football	football	NNP	B-MISC
Hall	hall	NNP	I-MISC
of	of	IN	I-MISC
Fame	fame	NNP	L-MISC
member	member	NN	O
on	on	IN	O
Wednesday	wednesday	NNP	O
night	night	NN	O
.	.	.	O

The	the	DT	O
crowd	crowd	NN	O
in	in	IN	O
the	the	DT	O
church	church	NN	O
was	be	VBD	O
wildly	wildly	RB	O
supportive	supportive	JJ	O
,	,	,	O
showering	shower	VBG	O
Simpson	simpson	NNP	U-PER
with	with	IN	O
gifts	gift	NNS	O
and	and	CC	O
praise	praise	NN	O
.	.	.	O

But	but	CC	O
outside	outside	RB	O
,	,	,	O
dozens	dozen	NNS	O
of	of	IN	O
protesters	protester	NNS	O
from	from	IN	O
the	the	DT	O
D.C.	d.c.	NNP	B-ORG
Coalition	coalition	NNP	I-ORG
Against	against	IN	I-ORG
Domestic	domestic	JJ	I-ORG
Violence	violence	NN	L-ORG
called	call	VBN	O
for	for	IN	O
the	the	DT	O
church	church	NN	O
to	to	TO	O
support	support	VB	O
victims	victim	NNS	O
of	of	IN	O
violence	violence	NN	O
instead	instead	RB	O
.	.	.	O

-DOCSTART-	-docstart-	XX	O

Clinton	clinton	NNP	U-PER
adviser	adviser	NN	O
Morris	morris	NNP	U-PER
announces	announce	VBZ	O
resignation	resignation	NN	O
.	.	.	O

CHICAGO	chicago	NNP	U-LOC
1996-08-29	0	CD	O

President	president	NNP	O
Bill	bill	NNP	B-PER
Clinton	clinton	NNP	L-PER
's	's	POS	O
top	top	JJ	O
political	political	JJ	O
strategist	strategist	NN	O
Dick	dick	NNP	B-PER
Morris	morris	NNP	L-PER
resigned	resign	VBD	O
on	on	IN	O
Thursday	thursday	NNP	O
,	,	,	O
saying	say	VBG	O
he	he	PRP	O
did	do	VBD	O
not	not	RB	O
want	want	VB	O
to	to	TO	O
become	become	VB	O
an	an	DT	O
issue	issue	NN	O
in	in	IN	O
Clinton	clinton	NNP	U-PER
's	's	POS	O
re-election	re-election	NN	O
campaign	campaign	NN	O
.	.	.	O

In	in	IN	O
a	a	DT	O
written	write	VBN	O
statement	statement	NN	O
,	,	,	O
distributed	distribute	VBN	O
by	by	IN	O
the	the	DT	O
Clinton	clinton	NNP	U-PER
campaign	campaign	NN	O
,	,	,	O
Morris	morris	NNP	U-PER
avoided	avoid	VBD	O
comment	comment	NN	O
on	on	IN	O
published	publish	VBN	O
allegations	allegation	NNS	O
that	that	IN	O
he	he	PRP	O
had	have	VBD	O
engaged	engage	VBN	O
in	in	IN	O
a	a	DT	O
year-long	year-long	JJ	O
affair	affair	NN	O
with	with	IN	O
a	a	DT	O
$	$	$	O
200-an-hour	0-an-hour	CD	O
prostitute	prostitute	NN	O
.	.	.	O

The	the	DT	O
statement	statement	NN	O
from	from	IN	O
Morris	morris	NNP	U-PER
said	say	VBD	O
that	that	IN	O
he	he	PRP	O
had	have	VBD	O
submitted	submit	VBN	O
his	his	PRP$	O
resignation	resignation	NN	O
on	on	IN	O
Wednesday	wednesday	NNP	O
night	night	NN	O
.	.	.	O
"	"	''	O

While	while	IN	O
I	I	PRP	O
served	serve	VBD	O
I	I	PRP	O
sought	seek	VBD	O
to	to	TO	O
avoid	avoid	VB	O
the	the	DT	O
limelight	limelight	NN	O
because	because	IN	O
I	I	PRP	O
did	do	VBD	O
not	not	RB	O
want	want	VB	O
to	to	TO	O
become	become	VB	O
the	the	DT	O
message	message	NN	O
.	.	.	O

Now	now	RB	O
,	,	,	O
I	I	PRP	O
resign	resign	VBP	O
so	so	RB	O
I	I	PRP	O
will	will	MD	O
not	not	RB	O
become	become	VB	O
the	the	DT	O
issue	issue	NN	O
,	,	,	O
"	"	''	O
he	he	PRP	O
said	say	VBD	O
.	.	.	O

The	the	DT	O
announcement	announcement	NN	O
followed	followed	VBD	O
a	a	DT	O
report	report	NN	O
in	in	IN	O
the	the	DT	O
weekly	weekly	JJ	O
supermarket	supermarket	NN	O
tabloid	tabloid	NN	O
Star	star	NNP	B-ORG
magazine	magazine	NN	L-ORG
,	,	,	O
reprinted	reprint	VBN	O
in	in	IN	O
Thursday	thursday	NNP	O
's	's	POS	O
editions	edition	NNS	O
of	of	IN	O
the	the	DT	O
New	new	NNP	B-ORG
York	york	NNP	I-ORG
Post	post	NNP	L-ORG
,	,	,	O
that	that	IN	O
the	the	DT	O
married	married	JJ	O
adviser	adviser	NN	O
had	have	VBD	O
hired	hire	VBN	O
a	a	DT	O
37-year-old	0-year-old	JJ	O
prostitute	prostitute	NN	O
on	on	IN	O
a	a	DT	O
weekly	weekly	JJ	O
basis	basis	NN	O
while	while	IN	O
visiting	visit	VBG	O
Washington	washington	NNP	U-LOC
to	to	TO	O
advise	advise	VB	O
Clinton	clinton	NNP	U-PER
on	on	IN	O
his	his	PRP$	O
re-election	re-election	NN	O
campaign	campaign	NN	O
.	.	.	O

"	"	``	O
I	I	PRP	O
will	will	MD	O
not	not	RB	O
subject	subject	VB	O
my	my	PRP$	O
wife	wife	NN	O
,	,	,	O
family	family	NN	O
or	or	CC	O
friends	friend	NNS	O
to	to	IN	O
the	the	DT	O
sadistic	sadistic	NN	O
,	,	,	O
vitriol	vitriol	NN	O
of	of	IN	O
yellow	yellow	JJ	O
journalism	journalism	NN	O
.	.	.	O

I	I	PRP	O
will	will	MD	O
not	not	RB	O
dignify	dignify	VB	O
such	such	JJ	O
journalism	journalism	NN	O
with	with	IN	O
a	a	DT	O
reply	reply	NN	O
or	or	CC	O
an	an	DT	O
answer	answer	NN	O
.	.	.	O

I	I	PRP	O
never	never	RB	O
will	will	MD	O
,	,	,	O
"	"	``	O
his	his	PRP$	O
statement	statement	NN	O
said	say	VBD	O
.	.	.	O

It	it	PRP	O
was	be	VBD	O
distributed	distribute	VBN	O
to	to	IN	O
reporters	reporter	NNS	O
at	at	IN	O
the	the	DT	O
press	press	NN	O
centre	centre	NN	O
of	of	IN	O
Clinton	clinton	NNP	U-PER
's	's	POS	O
Democratic	democratic	JJ	U-MISC
convention	convention	NN	O
headquarters	headquarters	NN	O
just	just	RB	O
hours	hour	NNS	O
before	before	IN	O
the	the	DT	O
president	president	NN	O
was	be	VBD	O
to	to	TO	O
address	address	VB	O
the	the	DT	O
delegates	delegate	NNS	O
accepting	accept	VBG	O
the	the	DT	O
party	party	NN	O
's	's	POS	O
nomination	nomination	NN	O
for	for	IN	O
a	a	DT	O
second	#ord#	JJ	O
four-year	four-year	JJ	O
term	term	NN	O
in	in	IN	O
the	the	DT	O
White	white	NNP	B-LOC
House	house	NNP	L-LOC
.	.	.	O

-DOCSTART-	-docstart-	XX	O

U.S.	u.s.	NNP	U-LOC
surgeon	surgeon	NN	O
